HUDSON HEADWATERS HEALTH NETWORK,"9 Carey Rd, 9 Carey Rd, Queensbury, NY 12804-7880",,,,,Queensbury,NY,12804-7880
"Community Health Centers, Inc.","110 S Woodland St, 110 S Woodland St, Winter Garden, FL 34787-3546",,,,,Winter Garden,FL,34787-3546
Great Lakes Bay Health Centers,"501 Lapeer Ave, 501 Lapeer Ave, Saginaw, MI 48607-1203",,989-759-6448,lgalonska@healthdelivery.org,,Saginaw,MI,48607-1203
Five Rivers Health Centers,"2261 Philadelphia Dr Ste 200, 2261 Philadelphia Dr Ste 200, Dayton, OH 45406-1814",www.fiverivershealthcenters.org,817-326-0168,sueraygilbert@yahoo.com,,Dayton,OH,45406-1814
"Harbor Health Services, Inc.","1135 Morton St, 1135 Morton St, Mattapan, MA 02126-2834",www.hhsi.us,,,,Mattapan,MA,02126-2834
COMMUNITY HEALTH ASSOCIATION OF SPOKANE,"611 N Iron Bridge Way, 611 N Iron Bridge Way, Spokane, WA 99202-4932",http://www.chas.org/,,,,Spokane,WA,99202-4932
Southeast Alaska Regional Health Consortium,"3100 Channel Dr Ste 300, 3100 Channel Dr Ste 300, Juneau, AK 99801-7837",,,,,Juneau,AK,99801-7837
"PUEBLO COMMUNITY HEALTH CENTER, INC.","310 Colorado Ave, 310 Colorado Ave, Pueblo, CO 81004-2006",http://www.pueblochc.org,,,,Pueblo,CO,81004-2006
East Hill Family Medical Inc,"144 Genesee St Ste 500, 144 Genesee St Ste 500, Auburn, NY 13021-3510",,,,,Auburn,NY,13021-3510
"Rutherford County Primary Care Clinic, Inc.","1453 Hope Way, 1453 Hope Way, Murfreesboro, TN 37129-3140",,,,,Murfreesboro,TN,37129-3140
Yukon-kuskokwim Health Corporation,"829 Hospin Hwy Ste 329, 829 Hospin Hwy Ste 329, Bethel, AK 99559",WWW.YKHC.ORG,,,,Bethel,AK,99559
"Wayne Community Health Centers, Inc.","128 S 300 W, 128 S 300 W, Bicknell, UT 84715-7722",,435-425-1130,josiem@waynechc.org,,Bicknell,UT,84715-7722
"MENDOCINO COAST CLINICS, INC.","205 South St, 205 South St, Fort Bragg, CA 95437-5540",,,,,Fort Bragg,CA,95437-5540
"Central Virginia Health Services, Inc.","25892 N James Madison Hwy, 25892 N James Madison Hwy, New Canton, VA 23123-2234",http://www.cvhsinc.org,,,,New Canton,VA,23123-2234
East Jordan Family Health Center,"601 Bridge St, 601 Bridge St, East Jordan, MI 49727-9383",www.ejfhc.org,,,,East Jordan,MI,49727-9383
"Southern Illinois Health Care Foundation, Inc.","2041 Goose Lake Rd, 2041 Goose Lake Rd, Sauget, IL 62206-2822",www.sihf.org,618-215-8148,pbrodie@sihf.org,,Sauget,IL,62206-2822
"Boston Mountain Rural Health Center, Inc.","305 S Glade St, 305 S Glade St, Marshall, AR 72650-9477",,877-448-3796,debbieackerson@bmrhc.net,,Marshall,AR,72650-9477
"TREASURE COAST COMMUNITY HEALTH, INC.","12196 County Road 512, 12196 County Road 512, Fellsmere, FL 32948-5463",www.tcchinc.org,,,,Fellsmere,FL,32948-5463
ARCARE,"117 S 2nd St, 117 S 2nd St, Augusta, AR 72006-2309",www.arcare.net,,,,Augusta,AR,72006-2309
Lakeland Immediate Care Center,"261 M 62, 261 M 62, Cassopolis, MI 49031-1034",,,,,Cassopolis,MI,49031-1034
"CLINICA DE FAMILIA INC, LA","385 Calle De Alegra Ste A, 385 Calle De Alegra Ste A, Las Cruces, NM 88005-3423",,,,,Las Cruces,NM,88005-3423
"RICHFORD HEALTH CENTER, INC.","44 Main St Ste 200, 44 Main St Ste 200, Richford, VT 05476-1141",,,,,Richford,VT,05476-1141
"Community Care of West Virginia, Inc.","37 W Main St, 37 W Main St, Buckhannon, WV 26201-2235",www.ccwv.org,,,,Buckhannon,WV,26201-2235
"SANTA BARBARA, COUNTY OF","300 N San Antonio Rd, 300 N San Antonio Rd, Santa Barbara, CA 93110-1316",,805-681-5173,darrin.eisenbarth@sbcphd.org,,Santa Barbara,CA,93110-1316
"First Choice Health Centers, Inc.","94 Connecticut Blvd, 94 Connecticut Blvd, East Hartford, CT 06108-3013",WWW.FIRSTCHC.ORG,860-610-6131,emarket@firstchc.org,,East Hartford,CT,06108-3013
"Borinquen Health Care Center, Inc.","3601 Federal Hwy, 3601 Federal Hwy, Miami, FL 33137-3795",www.borinquenhealth.org,305-788-5055,pvelez@borinquenhealth.org,,Miami,FL,33137-3795
Community Health Care,"1148 Broadway Ste 100, 1148 Broadway Ste 100, Tacoma, WA 98402-3518",,,,,Tacoma,WA,98402-3518
"Southwest Community Health Center, Inc.","46 Albion St, 46 Albion St, Bridgeport, CT 06605-2602",www.swchc.org,,,,Bridgeport,CT,06605-2602
Neighborcare Health,"1200 12th Ave S Ste 901, 1200 12th Ave S Ste 901, Seattle, WA 98144-2712",www.neighborcare.org,,,,Seattle,WA,98144-2712
Rkm Primary Care,"11990 Jackson St, 11990 Jackson St, Clinton, LA 70722-3210",www.rkmcare.org,225-683-5292 x10211,tspangler@rkmcare.org,,Clinton,LA,70722-3210
SUNRISE CLINICS,"117 CAMINO DE VIDA STE 300, 117 CAMINO DE VIDA STE 300, SANTA ROSA, NM 88435-2267",www.SunriseClinicsNM.org,505-918-6093,randal.brown@sunrisenm.org,,SANTA ROSA,NM,88435-2267
NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,"125 Worth St Rm 514, 125 Worth St Rm 514, New York, NY 10013-4006",,,,,New York,NY,10013-4006
"Regenesis Health Care, Inc","460 Langdon St, 460 Langdon St, Spartanburg, SC 29302-1614",www.myrhc.org,,,,Spartanburg,SC,29302-1614
Maricopa County Special Health Care District,"2601 E Roosevelt St, 2601 E Roosevelt St, Phoenix, AZ 85008-4973",www.valleywisehealth.org,602-344-1129,barbara.harding@valleywisehealth.org,,Phoenix,AZ,85008-4973
"HealthNet, Inc.","3403 E Raymond St, 3403 E Raymond St, Indianapolis, IN 46203-4744",www.usc.salvationarmy.org,,,,Indianapolis,IN,46203-4744
Bay Area Community Health,"39500 Liberty St, 39500 Liberty St, Fremont, CA 94538-2211",,510-252-6811,zpage@bach.health,,Fremont,CA,94538-2211
"CUMBERLAND FAMILY MEDICAL CENTER, INC.","360 Keen St Ste 500, 360 Keen St Ste 500, Burkesville, KY 42717-7944",,270-858-6655,tantle@cfmcky.com,,Burkesville,KY,42717-7944
"Southern Dominion Health Systems, Inc.","1508 K V Rd, 1508 K V Rd, Victoria, VA 23974-2624",,,,,Victoria,VA,23974-2624
"HealthPoint Family Care, Inc.","215 E 11th St, 215 E 11th St, Newport, KY 41071-2203",,,,,Newport,KY,41071-2203
"Housing Works Health Services III, Inc.","2640 Pitkin Ave, 2640 Pitkin Ave, Brooklyn, NY 11208-2763",,,,,Brooklyn,NY,11208-2763
Avenal Community Health Center,"555 E St, 555 E St, Lemoore, CA 93245-2617",www.AriaCHC.org,559-316-4192,jkalfayan@ariachc.org,,Lemoore,CA,93245-2617
MQVN COMMUNITY DEVELOPMENT CORP,"13085 Chef Menteur Hwy, 13085 Chef Menteur Hwy, New Orleans, LA 70129-1804",www.noelachc.org,800-661-2096,jjsantos@j2ssinc.com,,New Orleans,LA,70129-1804
NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,"125 Worth St Rm 514, 125 Worth St Rm 514, New York, NY 10013-4006",,,,,New York,NY,10013-4006
"North Country Healthcare, Inc.","2920 N 4th St, 2920 N 4th St, Flagstaff, AZ 86004-1816",,,,,Flagstaff,AZ,86004-1816
"Sun Life Family Health Center, Inc","865 N Arizola Rd, 865 N Arizola Rd, Casa Grande, AZ 85122-6011",www.slfhc.org,,,,Casa Grande,AZ,85122-6011
Person Family Medical Center,"702 N Main St, 702 N Main St, Roxboro, NC 27573-4755",,,,,Roxboro,NC,27573-4755
"Ben Archer Health Center, Inc.","255 Highway 187, 255 Highway 187, Hatch, NM 87937-7001",www.bahcnm.org,,,,Hatch,NM,87937-7001
Northeast Valley Health Corporation,"1172 N Maclay Ave, 1172 N Maclay Ave, San Fernando, CA 91340-1328",www.nevhc.org,818-898-1388,patriciamoraga@nevhc.org,,San Fernando,CA,91340-1328
"East Texas Community Health Services, Inc.","1401 S University Dr, 1401 S University Dr, Nacogdoches, TX 75961-6488",www.etchc.com,,,,Nacogdoches,TX,75961-6488
NATIVE AMERICAN COMMUNITY CLINIC,"1213 E Franklin Ave, 1213 E Franklin Ave, Minneapolis, MN 55404-2923",,612-843-5929,astately@nacc-healthcare.org,,Minneapolis,MN,55404-2923
"Rainelle Medical Center, Inc.","176 Medical Center Dr, 176 Medical Center Dr, Rainelle, WV 25962-1064",,,,,Rainelle,WV,25962-1064
Maury Regional Hospital,"1224 Trotwood Ave, 1224 Trotwood Ave, Columbia, TN 38401-4802",,,,,Columbia,TN,38401-4802
Community Health Partnership of Illinois,"205 W Randolph St Ste 2222, 205 W Randolph St Ste 2222, Chicago, IL 60606-1814",www.chpofil.org,312-795-0000 x225,jbryant@chpofil.org,,Chicago,IL,60606-1814
"Mosaic Health, Inc.","1 S Washington St Ste 300, 1 S Washington St Ste 300, Rochester, NY 14614-1134",,,,,Rochester,NY,14614-1134
"West Side Community Health Services, Inc.","153 Cesar Chavez St, 153 Cesar Chavez St, Saint Paul, MN 55107-2226",WWW.WESTSIDECHS.ORG,,,,Saint Paul,MN,55107-2226
"VALLEY WIDE HEALTH SYSTEMS, INC.","128 Market St, 128 Market St, Alamosa, CO 81101-2290",www.vwhs.org,,,,Alamosa,CO,81101-2290
QUALITY OF LIFE HEALTH SERVICES INC,"1411 Piedmont Cutoff, 1411 Piedmont Cutoff, Gadsden, AL 35903-2708",www.qolhs.org,256-439-6306,amelia.wofford@qolhs.com,,Gadsden,AL,35903-2708
Tri-Area Community Health,"14558 Danville Pike, 14558 Danville Pike, Laurel Fork, VA 24352-3982",www.triareahealth.com,276-398-2292 x2222,pmoles@triarea.org,,Laurel Fork,VA,24352-3982
PrairieStar Health Center Inc,"2700 E 30th Ave, 2700 E 30th Ave, Hutchinson, KS 67502-1242",www.prairiestarhealth.org,620-663-8484 x137,broomfieldm@prairiestarhealth.org,,Hutchinson,KS,67502-1242
Portland Community Health Center,"180 Park Ave Ste 1, 180 Park Ave Ste 1, Portland, ME 04102-2927",www.greaterportlandhealth.org,,,,Portland,ME,04102-2927
Appalachian Mountain Community Health Centers,"7 Mcdowell St Ste 200, 7 Mcdowell St Ste 200, Asheville, NC 28801-4136",not applicable,,,,Asheville,NC,28801-4136
CIRCLE HEALTH SERVICES,"12201 Euclid Ave, 12201 Euclid Ave, Cleveland, OH 44106-4310",www.thefreeclinic.org,,,,Cleveland,OH,44106-4310
Healthpoint,"955 Powell Ave SW Ste A, 955 Powell Ave SW Ste A, Renton, WA 98057-2908",www.healthpointchc.org,,,,Renton,WA,98057-2908
"Dr. Arenia C. Mallory Community Health Center, Inc.","17280 Highway 17, 17280 Highway 17, Lexington, MS 39095-6614",www.mallorychc.org,,,,Lexington,MS,39095-6614
"Glenns Ferry Health Center, Inc.","486 W 1st Ave, 486 W 1st Ave, Glenns Ferry, ID 83623-2701",www.desesrtsagehealthcenters.org,,,,Glenns Ferry,ID,83623-2701
"MOUNTAIN COMPREHENSIVE CARE CENTER, INC.","104 S Front Ave, 104 S Front Ave, Prestonsburg, KY 41653-1614",,606-886-8572,meredith.pruitt@mtcomp.org,,Prestonsburg,KY,41653-1614
Yakutat Tlingit Tribe,"Forest Rd, Forest Rd, Yakutat, AK 99689",none,,,,Yakutat,AK,99689
Westside Family Health Center,"3861 Sepulveda Blvd, 3861 Sepulveda Blvd, Culver City, CA 90230-4605",www.smc.edu,603-479-7561,modonnell@wfhcenter.org,,Culver City,CA,90230-4605
Lake Superior Community Health Center,"4325 Grand Ave, 4325 Grand Ave, Duluth, MN 55807-2730",,218-624-6586,sleuck@lschc.org,,Duluth,MN,55807-2730
"La Clinica Del Valle Family Health Care Center, Inc.","3617 S Pacific Hwy, 3617 S Pacific Hwy, Medford, OR 97501-8957",,,,,Medford,OR,97501-8957
"ERIE FAMILY HEALTH CENTER, INC.","1701 W Superior St, 1701 W Superior St, Chicago, IL 60622-5646",www.eriefamilyhealth.org,,,,Chicago,IL,60622-5646
Westside Family Health Center,"3861 Sepulveda Blvd, 3861 Sepulveda Blvd, Culver City, CA 90230-4605",,603-479-7561,modonnell@wfhcenter.org,,Culver City,CA,90230-4605
WellSpace Health,"1820 J St, 1820 J St, Sacramento, CA 95811-3010",,,,,Sacramento,CA,95811-3010
"Centerville Clinics, Incorporated","1070 Old National Pike, 1070 Old National Pike, Fredericktown, PA 15333-2114",,,,,Fredericktown,PA,15333-2114
"William F. Ryan Community Health Center, Inc.","110 W 97th St, 110 W 97th St, New York, NY 10025-6450",www.ryancenter.org,,,,New York,NY,10025-6450
"CHOPTANK COMMUNITY HEALTH SYSTEM, INC.","301 Randolph St, 301 Randolph St, Denton, MD 21629-1243",www.choptankhealth.org,,,,Denton,MD,21629-1243
Presbyterian Medical Services,"1422 Paseo De Peralta, 1422 Paseo De Peralta, Santa Fe, NM 87501-4391",www.pms-inc.org,505-820-3475,lisa.stephens@pmsnm.org,,Santa Fe,NM,87501-4391
COMMUNITY HEALTH ALLIANCE OF PASADENA,"1855 N Fair Oaks Ave Ste 200, 1855 N Fair Oaks Ave Ste 200, Pasadena, CA 91103-1620",,,,,Pasadena,CA,91103-1620
"Bronx Community Health Network, Inc","1 Fordham Plz Ste 1108, 1 Fordham Plz Ste 1108, Bronx, NY 10458-5871",www.montefiore.org,718-405-7727,dagu@bchnhealth.org,,Bronx,NY,10458-5871
WHITE BIRD CLINIC,"341 E 12th Ave, 341 E 12th Ave, Eugene, OR 97401-3212",,,,,Eugene,OR,97401-3212
"Refuah Health Center, Inc.","728 N Main St, 728 N Main St, New Square, NY 10977-8916",http://www.refuahhealth.org,845-354-9300,mginsburg@rhcnys.org,,New Square,NY,10977-8916
"Gardner Family Health Network, Inc.","160 E Virginia St Ste 100, 160 E Virginia St Ste 100, San Jose, CA 95112-5865",https://gardnerhealthservices.org/,,,,San Jose,CA,95112-5865
"URBAN HEALTH PLAN, INC.","1065 Southern Blvd, 1065 Southern Blvd, Bronx, NY 10459-2417",WWW.URBANHEALTHPLAN.ORG,718-991-4833,paloma.hernandez@urbanhealthplan.org,,Bronx,NY,10459-2417
Hill Country Community Clinic,"29632 E Highway 299, 29632 E Highway 299, Round Mountain, CA 96084-8000",www.hillcountryclinic.org,,,,Round Mountain,CA,96084-8000
Rural Health Corporation of Northeastern Pennsylvania,"1084 Highway 315 Blvd, 1084 Highway 315 Blvd, Wilkes Barre, PA 18702-7012",www.rhcnepa.com,,,,Wilkes Barre,PA,18702-7012
"CUMBERLAND FAMILY MEDICAL CENTER, INC.","360 Keen St Ste 500, 360 Keen St Ste 500, Burkesville, KY 42717-7944",www.cumberlandfamilymedical.com,270-858-6655,tantle@cfmcky.com,,Burkesville,KY,42717-7944
Lifelong Medical Care,"2344 6th St, 2344 6th St, Berkeley, CA 94710-2412",,,,,Berkeley,CA,94710-2412
Health Care Coalition of Lafayette County,"825 S Business Highway 13, 825 S Business Highway 13, Lexington, MO 64067-1515",,816-728-2704,deana.loyd@hccnetwork.org,,Lexington,MO,64067-1515
"Axesspointe Community Health Center, Inc.","1400 S Arlington St Unit 38, 1400 S Arlington St Unit 38, Akron, OH 44306-3771",,330-785-2053,hpeterson@axesspointe.org,,Akron,OH,44306-3771
Bandon Community Health Center,"1010 1st St SE Ste 110, 1010 1st St SE Ste 110, Bandon, OR 97411-9301",www.bandonchc.org,541-347-2529 x147,dawng@coastcommunityhealth.org,,Bandon,OR,97411-9301
"Dirne Health Centers, Inc.","2025 W Park Pl, 2025 W Park Pl, Coeur D Alene, ID 83814",www.myheritagehealth.org,,,,Coeur D Alene,ID,83814
"E. A. Hawse Health Center, Inc.","45 State Road 259, 45 State Road 259, Baker, WV 26801-7000",www.hawsehealth.com,304-897-5915 x233,llutz@hawsehealth.com,,Baker,WV,26801-7000
Valley Professionals Community Health Center Inc.,"777 S Main St Ste 100, 777 S Main St Ste 100, Clinton, IN 47842-2493",www.valleyprohealth.org,,,,Clinton,IN,47842-2493
Family Medical Center of Michigan Inc,"8765 Lewis Ave, 8765 Lewis Ave, Temperance, MI 48182-9583",,,,,Temperance,MI,48182-9583
Pancare of Florida Inc,"403 E 11th St, 403 E 11th St, Panama City, FL 32401-3409",www.pancarefl.org,850-872-4128,mhill@pancarefl.org,,Panama City,FL,32401-3409
"CUMBERLAND FAMILY MEDICAL CENTER, INC.","360 Keen St Ste 500, 360 Keen St Ste 500, Burkesville, KY 42717-7944",,270-858-6655,tantle@cfmcky.com,,Burkesville,KY,42717-7944
Santa Barbara Neighborhood Clinics,"414 E Cota St # 1, 414 E Cota St # 1, Santa Barbara, CA 93101-1624",www.sbclinics.org,,,,Santa Barbara,CA,93101-1624
Finger Lakes Migrant Health Care,"165 Main St, 165 Main St, Penn Yan, NY 14527-1205",N/A,,,,Penn Yan,NY,14527-1205
PORTER STARKE SERVICES INC,"601 Wall St, 601 Wall St, Valparaiso, IN 46383-2512",,,,,Valparaiso,IN,46383-2512
"Raphael Health Center, Inc.","401 E 34th St, 401 E 34th St, Indianapolis, IN 46205-3754",http://raphaelhc.org/,317-860-3962,gray@raphaelhc.org,,Indianapolis,IN,46205-3754
"COLORADO COALITION FOR THE HOMELESS, THE","2111 Champa St, 2111 Champa St, Denver, CO 80205-2529",www.coloradocoalition.org,,,,Denver,CO,80205-2529
MARIN CITY HEALTH AND WELLNESS CENTER,"880 Las Gallinas Ave Ste 7, 880 Las Gallinas Ave Ste 7, San Rafael, CA 94903-3437",www.marincityclinic.org/marin-family-birth-center/,,,,San Rafael,CA,94903-3437
"NATRONA, COUNTY OF","800 Werner Ct Ste 352, 800 Werner Ct Ste 352, Casper, WY 82601-1364",www.capnc.org,,,,Casper,WY,82601-1364
"Hilltown Community Health Centers, Inc.","58 Old North Rd, 58 Old North Rd, Worthington, MA 01098-9753",www.hchcweb.org,,,,Worthington,MA,01098-9753
"I.M. Sulzbacher Center for the Homeless, Inc.","611 E Adams St, 611 E Adams St, Jacksonville, FL 32202-2847",,,,,Jacksonville,FL,32202-2847
"Connecticut Institute for Communities, Inc.","120 Main St # 4, 120 Main St # 4, Danbury, CT 06810-7834",,203-743-9760,moraninom@ct-institute.org,,Danbury,CT,06810-7834
"BREVARD HEALTH ALLIANCE, INC., THE","5270 Babcock St NE Ste 1, 5270 Babcock St NE Ste 1, Palm Bay, FL 32905-4616",,,,,Palm Bay,FL,32905-4616
"NEW ORLEANS, CITY OF","1300 Perdido St Bsmt, 1300 Perdido St Bsmt, New Orleans, LA 70112-2125",,504-658-2787,rpcollins@nola.gov,,New Orleans,LA,70112-2125
Lone Star Circle Of Care,"205 E University Ave Ste 200, 205 E University Ave Ste 200, Georgetown, TX 78626-6821",www.lonestarcares.org,,,,Georgetown,TX,78626-6821
"Hamilton Health Center, Inc.","110 S 17th St, 110 S 17th St, Harrisburg, PA 17104-1123",www.hamiltonhealthcenter.com,,,,Harrisburg,PA,17104-1123
"PIEDMONT HEALTH SERVICES, INC.","88 Vilcom Center Dr Ste 110, 88 Vilcom Center Dr Ste 110, Chapel Hill, NC 27514-1660",www.piedmonthealth.org,,,,Chapel Hill,NC,27514-1660
"Healthcare Connection, Inc.,The","1401 Steffen Ave, 1401 Steffen Ave, Cincinnati, OH 45215-2338",na,,,,Cincinnati,OH,45215-2338
Community Action Corporation Of South Texas,"204 E 1st St, 204 E 1st St, Alice, TX 78332-4822",www.cacost.org,,,,Alice,TX,78332-4822
"FAMILY HEALTH CENTERS OF SAN DIEGO, INC.","823 Gateway Center Way, 823 Gateway Center Way, San Diego, CA 92102-4541",,,,,San Diego,CA,92102-4541
Preston Taylor Community Health Center,"725 N Pike St, 725 N Pike St, Grafton, WV 26354-1270",n/a,304-265-0312,sjohnson@ptchc.com,,Grafton,WV,26354-1270
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",www.seamar.org,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
Health Care Coalition of Lafayette County,"825 S Business Highway 13, 825 S Business Highway 13, Lexington, MO 64067-1515",,816-728-2704,deana.loyd@hccnetwork.org,,Lexington,MO,64067-1515
"San Francisco Medical Center Outpatient Improvement Programs, Incorporated","229 7th St, 229 7th St, San Francisco, CA 94103-4003",www.smhcsf.org,415-503-6055,asa.satariano@smhcsf.org,,San Francisco,CA,94103-4003
"Shalom Health Care Center, Inc.","3400 Lafayette Rd Ste 200, 3400 Lafayette Rd Ste 200, Indianapolis, IN 46222-1147",,,,,Indianapolis,IN,46222-1147
"Community Health Centers, Inc.","110 S Woodland St, 110 S Woodland St, Winter Garden, FL 34787-3546",www.chcfl.org,,,,Winter Garden,FL,34787-3546
Tri-Cities Community Health,"800 W Court St, 800 W Court St, Pasco, WA 99301-4175",www.mytcch.org,,,,Pasco,WA,99301-4175
Highland Health Providers Corporation,"1487 N High St Ste 102, 1487 N High St Ste 102, Hillsboro, OH 45133-8496",http://www.hhproviders.org,937-393-8426,kcloud@hhproviders.org,,Hillsboro,OH,45133-8496
Anthony L. Jordan Health Corporation,"82 Holland St, 82 Holland St, Rochester, NY 14605-2131",,,,,Rochester,NY,14605-2131
Communicare Health Centers,"2051 John Jones Rd, 2051 John Jones Rd, Davis, CA 95616-9701",,,,,Davis,CA,95616-9701
"NORTHERN NEVADA HIV OUTPATIENT PROGRAM, EDUCATION AND SERVICES","580 W 5th St, 580 W 5th St, Reno, NV 89503-4407",,775-786-4673,nharvey@nnhopes.org,,Reno,NV,89503-4407
Lone Star Circle Of Care,"205 E University Ave Ste 200, 205 E University Ave Ste 200, Georgetown, TX 78626-6821",www.lonestarcares.org,,,,Georgetown,TX,78626-6821
"MCR Health, Inc.","700 8th Ave W Ste 101, 700 8th Ave W Ste 101, Palmetto, FL 34221-4737",www.mcrhs.org,941-776-4000,pcarnegie@mcrhs.org,,Palmetto,FL,34221-4737
ARCARE,"117 S 2nd St, 117 S 2nd St, Augusta, AR 72006-2309",www.arcare.net,,,,Augusta,AR,72006-2309
"MedCura Health, Inc.","5582 Memorial Dr, 5582 Memorial Dr, Stone Mountain, GA 30083-3215",www.medcura.org,404-298-8998,charity.walsh@oakmed.org,,Stone Mountain,GA,30083-3215
"NORTHERN OSWEGO COUNTY HEALTH SERVICES, INC","61 Delano St, 61 Delano St, Pulaski, NY 13142-1400",,,,,Pulaski,NY,13142-1400
"CareConnect Health, Inc.","510 Alston St Ste B, 510 Alston St Ste B, Richland, GA 31825-6012",https://www.ccthealth.org,,,,Richland,GA,31825-6012
"New River Health Association, Inc.","908 Scarbro Rd, 908 Scarbro Rd, Scarbro, WV 25917-8837",,304-253-7654,violetburdette@mountainheartwv.org,,Scarbro,WV,25917-8837
"Northwest Michigan Health Services, Inc.","10767 E Traverse Hwy, 10767 E Traverse Hwy, Traverse City, MI 49684-6219",www.nmhsi.org,,,,Traverse City,MI,49684-6219
Christopher Greater Area Rural Health Planning Corporation,"4241 State Highway 14, 4241 State Highway 14, Christopher, IL 62822-1037",www.crhpc.org,,,,Christopher,IL,62822-1037
North Broward Hospital District,"1800 NW 49th St, 1800 NW 49th St, Fort Lauderdale, FL 33309-3092",,,,,Fort Lauderdale,FL,33309-3092
"Central Mississippi Civic Improvement Association, Inc.","3502 W Northside Dr, 3502 W Northside Dr, Jackson, MS 39213-4454",www.jackson-hinds.com,,,,Jackson,MS,39213-4454
"NORTHERN OSWEGO COUNTY HEALTH SERVICES, INC","61 Delano St, 61 Delano St, Pulaski, NY 13142-1400",,,,,Pulaski,NY,13142-1400
